flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h8,h55,1414,1414,42
h8,h86,880,880,42
h10,h117,1031,1031,41
h13,h111,481,481,41
h13,h97,341,341,41
h2,h81,1043,1043,41
h22,h49,998,998,41
h23,h49,569,569,41
h25,h122,883,883,41
h29,h47,1012,1012,41
h30,h24,905,905,41
h4,h78,494,494,41
h5,h17,59,59,41
h1,h116,712,712,40
h11,h48,692,692,40
h13,h143,1111,1111,40
h13,h5,1201,1201,40
h13,h56,410,410,40
h14,h109,538,538,40
h21,h82,391,391,40
h22,h86,561,561,40
h23,h6,42,42,40
h26,h89,1230,1230,40
h27,h127,433,433,40
h3,h88,755,755,40
h30,h6,894,894,40
h32,h69,1412,1412,40
h4,h59,29,29,40
h4,h69,720,720,40
h5,h110,1062,1062,40
h6,h55,414,414,40
h1,h23,161,161,39
h11,h68,633,633,39
h11,h71,935,935,39
h12,h111,1113,1113,39
h12,h79,980,980,39
h13,h85,1308,1308,39
h14,h55,1300,1300,39
h17,h6,740,740,39
h18,h111,948,948,39
h25,h31,387,387,39
h26,h144,1356,1356,39
h4,h30,1448,1448,39
h5,h62,527,527,39
h7,h72,182,182,39
h9,h102,1325,1325,39
h9,h79,1172,1172,39
h1,h128,214,214,38
h10,h43,619,619,38
h10,h83,1023,1023,38
h11,h8,1083,1083,38
h12,h126,981,981,38
h15,h68,45,45,38
h15,h88,855,855,38
h21,h2,1466,1466,38
h23,h68,375,375,38
h28,h141,854,854,38
h3,h5,1303,1303,38
h31,h118,670,670,38
h31,h26,630,630,38
h6,h76,865,865,38
h9,h89,488,488,38
h10,h88,1169,1169,37
h11,h1,1450,1450,37
h11,h84,346,346,37
h12,h132,562,562,37
h12,h56,1408,1408,37
h14,h46,736,736,37
h16,h31,1421,1421,37
h18,h13,440,440,37
h2,h4,972,972,37
h2,h71,884,884,37
h22,h42,1213,1213,37
h29,h120,1511,1511,37
h3,h101,1513,1513,37
h7,h10,174,174,37
h8,h102,764,764,37
h8,h121,2,2,37
h8,h51,498,498,37
h9,h54,1208,1208,37
h1,h126,1171,1171,36
h1,h95,1064,1064,36
h10,h94,492,492,36
h11,h26,913,913,36
h11,h82,355,355,36
h13,h62,1280,1280,36
h18,h134,739,739,36
h21,h29,1241,1241,36
h26,h117,737,737,36
h28,h32,434,434,36
h4,h15,526,526,36
h5,h29,1491,1491,36
h6,h144,612,612,36
h6,h54,1367,1367,36
h7,h18,1033,1033,36
h7,h78,260,260,36
h7,h90,1346,1346,36
h9,h17,271,271,36
h11,h24,651,651,35
h12,h141,858,858,35
h18,h115,644,644,35
h19,h31,570,570,35
h25,h107,409,409,35
h27,h124,451,451,35
h29,h128,753,753,35
h31,h12,677,677,35
h31,h132,1306,1306,35
h31,h24,1477,1477,35
h4,h135,1092,1092,35
h7,h15,457,457,35
h7,h92,239,239,35
h8,h17,968,968,35
h8,h92,1139,1139,35
h8,h95,1173,1173,35
h10,h127,965,965,34
h13,h101,1146,1146,34
h19,h109,490,490,34
h22,h106,28,28,34
h26,h97,608,608,34
h27,h76,1295,1295,34
h4,h7,713,713,34
h6,h130,1380,1380,34
h6,h72,1218,1218,34
h8,h25,136,136,34
h11,h117,456,456,33
h11,h144,1411,1411,33
h12,h48,85,85,33
h13,h69,845,845,33
h2,h56,862,862,33
h29,h120,362,362,33
h29,h76,1052,1052,33
h3,h133,1508,1508,33
h32,h129,1256,1256,33
h32,h133,751,751,33
h6,h143,557,557,33
h8,h131,236,236,33
h11,h62,1322,1322,32
h18,h119,787,787,32
h20,h92,1009,1009,32
h23,h45,926,926,32
h28,h10,86,86,32
h32,h33,704,704,32
h7,h87,340,340,32
h8,h114,534,534,32
h9,h120,329,329,32
h12,h29,1338,1338,31
h14,h56,1445,1445,31
h17,h113,1236,1236,31
h17,h72,1088,1088,31
h2,h22,878,878,31
h24,h38,292,292,31
h32,h19,1048,1048,31
h4,h123,816,816,31
h8,h93,1132,1132,31
h1,h134,918,918,30
h14,h126,304,304,30
h17,h116,152,152,30
h20,h74,204,204,30
h20,h80,836,836,30
h23,h138,395,395,30
h25,h113,951,951,30
h3,h10,993,993,30
h4,h105,253,253,30
h4,h60,1374,1374,30
h1,h61,447,447,29
h10,h18,482,482,29
h12,h102,1128,1128,29
h18,h105,673,673,29
h25,h15,1301,1301,29
h26,h30,762,762,29
h29,h105,1462,1462,29
h31,h110,1514,1514,29
h4,h113,648,648,29
h4,h81,1005,1005,29
h6,h76,44,44,29
h14,h100,12,12,28
h2,h23,1149,1149,28
h31,h144,252,252,28
h5,h30,164,164,28
h16,h54,856,856,27
h19,h27,460,460,27
h20,h144,1175,1175,27
h29,h83,1044,1044,27
h6,h10,1053,1053,27
h8,h61,1385,1385,27
h10,h66,343,343,26
h15,h23,605,605,26
h17,h16,162,162,26
h19,h21,904,904,26
h19,h84,611,611,26
h22,h142,620,620,26
h22,h40,470,470,26
h23,h22,1330,1330,26
h8,h60,1143,1143,26
h11,h54,1293,1293,25
h23,h88,1155,1155,25
h25,h32,885,885,25
h31,h129,36,36,25
h7,h104,999,999,25
h7,h45,61,61,25
h8,h113,815,815,25
h12,h140,473,473,24
h27,h40,1247,1247,24
h32,h109,117,117,24
h6,h102,1379,1379,24
h6,h65,1194,1194,24
h9,h96,1029,1029,24
h1,h38,392,392,23
h1,h56,497,497,23
h1,h91,177,177,23
h10,h12,808,808,23
h10,h63,545,545,23
h21,h122,25,25,23
h26,h57,615,615,23
h5,h140,106,106,23
h6,h82,844,844,23
h14,h47,1273,1273,22
h22,h135,763,763,22
h31,h3,1182,1182,22
h31,h72,454,454,22
h5,h25,1278,1278,22
h10,h47,235,235,21
h16,h4,511,511,21
h18,h55,732,732,21
h27,h137,1433,1433,21
h3,h102,1141,1141,21
h30,h23,1174,1174,21
h4,h95,141,141,21
h7,h119,1438,1438,21
h9,h116,317,317,21
h2,h80,1286,1286,20
h28,h29,1037,1037,20
h6,h13,1259,1259,20
h6,h69,1403,1403,20
h19,h143,1242,1242,19
h21,h58,809,809,19
h26,h16,1061,1061,19
h11,h15,311,311,17
h2,h76,624,624,17
h29,h133,1001,1001,17
h32,h36,20,20,17
h7,h2,1439,1439,17
h11,h103,108,108,16
h19,h131,284,284,16
h23,h97,1515,1515,16
h31,h138,626,626,16
h7,h33,1389,1389,16
