flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h4,h22,642,642,36
h4,h45,820,820,36
h4,h78,494,494,36
h5,h35,536,536,36
h5,h76,412,412,36
h8,h17,968,968,36
h12,h102,1128,1128,35
h12,h44,262,262,35
h12,h83,102,102,35
h14,h47,1273,1273,35
h16,h48,1036,1036,35
h17,h127,791,791,35
h18,h108,846,846,35
h18,h111,948,948,35
h18,h13,440,440,35
h18,h54,1156,1156,35
h20,h39,1199,1199,35
h20,h57,185,185,35
h20,h80,836,836,35
h20,h92,1009,1009,35
h23,h44,574,574,35
h24,h39,298,298,35
h24,h44,803,803,35
h24,h84,1285,1285,35
h29,h83,1044,1044,35
h30,h88,16,16,35
h31,h92,323,323,35
h32,h133,430,430,35
h32,h33,704,704,35
h32,h98,411,411,35
h7,h103,1251,1251,35
h7,h2,1439,1439,35
h8,h25,136,136,35
h8,h43,603,603,35
h9,h16,781,781,35
h1,h126,1171,1171,34
h10,h63,545,545,34
h10,h90,1176,1176,34
h13,h128,1018,1018,34
h13,h56,410,410,34
h18,h134,739,739,34
h18,h46,1162,1162,34
h2,h23,1149,1149,34
h20,h36,316,316,34
h22,h49,998,998,34
h24,h67,1396,1396,34
h28,h85,1363,1363,34
h29,h76,1052,1052,34
h3,h51,1440,1440,34
h30,h130,435,435,34
h31,h26,630,630,34
h32,h106,818,818,34
h32,h39,1459,1459,34
h7,h104,999,999,34
h7,h90,1346,1346,34
h8,h30,540,540,34
h8,h43,444,444,34
h1,h70,830,830,33
h11,h24,651,651,33
h11,h54,1293,1293,33
h12,h131,997,997,33
h14,h46,736,736,33
h15,h68,45,45,33
h19,h63,891,891,33
h2,h65,1409,1409,33
h20,h80,852,852,33
h23,h88,1155,1155,33
h32,h129,1256,1256,33
h4,h105,253,253,33
h5,h20,800,800,33
h6,h69,1403,1403,33
h9,h48,480,480,33
h9,h96,1029,1029,33
h11,h38,1124,1124,32
h13,h35,531,531,32
h15,h88,1119,1119,32
h16,h95,269,269,32
h17,h16,162,162,32
h20,h89,459,459,32
h21,h3,919,919,32
h25,h108,551,551,32
h25,h24,814,814,32
h25,h32,885,885,32
h3,h100,683,683,32
h3,h69,107,107,32
h30,h103,268,268,32
h30,h24,905,905,32
h31,h76,328,328,32
h6,h13,1259,1259,32
h6,h144,612,612,32
h7,h137,1430,1430,32
h8,h55,1414,1414,32
h8,h76,1245,1245,32
h9,h54,156,156,32
h1,h102,695,695,31
h11,h46,598,598,31
h11,h8,1083,1083,31
h13,h53,301,301,31
h15,h20,254,254,31
h15,h88,855,855,31
h18,h91,529,529,31
h20,h63,394,394,31
h21,h122,25,25,31
h21,h73,445,445,31
h23,h68,375,375,31
h31,h24,1477,1477,31
h6,h15,1051,1051,31
h6,h18,30,30,31
h6,h56,954,954,31
h7,h105,475,475,31
h7,h65,431,431,31
h8,h86,880,880,31
h8,h93,1132,1132,31
h10,h102,1019,1019,30
h11,h71,935,935,30
h12,h56,1408,1408,30
h16,h141,463,463,30
h16,h6,636,636,30
h19,h112,1378,1378,30
h19,h13,1231,1231,30
h2,h128,114,114,30
h21,h143,1239,1239,30
h22,h116,585,585,30
h22,h13,649,649,30
h23,h6,42,42,30
h24,h7,266,266,30
h27,h115,35,35,30
h27,h124,451,451,30
h27,h28,758,758,30
h29,h49,524,524,30
h4,h55,1059,1059,30
h4,h78,120,120,30
h5,h128,1233,1233,30
h6,h20,1294,1294,30
h7,h100,1469,1469,30
h8,h77,1211,1211,30
h9,h116,317,317,30
h9,h15,7,7,30
h10,h70,984,984,29
h11,h119,256,256,29
h11,h15,311,311,29
h11,h65,577,577,29
h12,h141,858,858,29
h13,h111,481,481,29
h14,h56,1445,1445,29
h16,h4,511,511,29
h20,h41,604,604,29
h21,h103,804,804,29
h22,h40,470,470,29
h25,h82,216,216,29
h3,h31,1375,1375,29
h30,h2,1219,1219,29
h30,h40,1193,1193,29
h32,h133,751,751,29
h32,h58,429,429,29
h4,h113,648,648,29
h5,h37,887,887,29
h6,h70,1425,1425,29
h9,h51,607,607,29
h10,h24,1166,1166,28
h11,h1,1450,1450,28
h12,h132,562,562,28
h2,h139,37,37,28
h20,h52,881,881,28
h25,h9,1270,1270,28
h26,h48,1079,1079,28
h29,h20,461,461,28
h32,h11,1206,1206,28
h4,h95,141,141,28
h7,h87,340,340,28
h11,h52,326,326,27
h12,h130,866,866,27
h13,h93,344,344,27
h14,h109,538,538,27
h16,h124,231,231,27
h17,h85,640,640,27
h19,h73,168,168,27
h22,h16,1432,1432,27
h26,h87,1441,1441,27
h27,h129,1238,1238,27
h31,h3,1182,1182,27
h4,h1,345,345,27
h4,h40,756,756,27
h5,h17,59,59,27
h8,h141,1106,1106,27
h9,h102,1325,1325,27
h9,h120,329,329,27
h9,h91,496,496,27
h1,h39,742,742,26
h10,h94,492,492,26
h11,h62,1322,1322,26
h14,h1,1307,1307,26
h19,h15,335,335,26
h2,h72,1331,1331,26
h21,h3,643,643,26
h27,h28,1067,1067,26
h28,h13,711,711,26
h3,h42,916,916,26
h30,h115,287,287,26
h4,h117,378,378,26
h4,h21,964,964,26
h5,h110,1062,1062,26
h5,h29,1491,1491,26
h6,h43,1484,1484,26
h8,h29,127,127,26
h8,h73,802,802,26
h9,h22,485,485,26
h12,h80,716,716,25
h13,h101,1146,1146,25
h13,h85,1308,1308,25
h14,h112,945,945,25
h25,h70,95,95,25
h27,h70,291,291,25
h9,h67,352,352,25
h11,h70,1427,1427,24
h12,h42,1360,1360,24
h12,h79,980,980,24
h13,h5,1201,1201,24
h2,h21,770,770,24
h21,h82,391,391,24
h24,h143,994,994,24
h31,h63,396,396,24
h32,h63,380,380,24
h5,h99,265,265,24
h8,h121,2,2,24
h9,h125,1078,1078,24
h10,h141,744,744,23
h10,h34,666,666,23
h11,h2,676,676,23
h22,h119,1426,1426,23
h25,h99,238,238,23
h27,h48,1089,1089,23
h30,h17,518,518,23
h31,h18,888,888,23
h6,h65,1194,1194,23
h1,h20,1369,1369,22
h10,h43,619,619,22
h11,h4,1480,1480,22
h12,h111,1113,1113,22
h13,h17,1471,1471,22
h13,h6,828,828,22
h15,h46,322,322,22
h28,h67,1436,1436,22
h29,h105,1462,1462,22
h30,h23,1174,1174,22
h21,h10,606,606,21
h21,h98,57,57,21
h29,h121,1354,1354,21
h3,h66,82,82,21
h31,h117,338,338,21
h6,h76,865,865,21
h9,h6,143,143,21
h10,h117,1031,1031,20
h15,h103,39,39,20
h21,h35,933,933,20
h5,h116,1473,1473,20
h6,h102,1379,1379,20
h14,h106,927,927,19
h19,h23,719,719,19
h19,h84,611,611,19
h25,h15,1301,1301,19
h29,h89,384,384,19
h3,h34,98,98,19
h32,h69,1412,1412,19
h5,h62,527,527,19
h6,h130,1380,1380,19
h11,h103,108,108,18
h11,h115,1011,1011,18
h17,h60,469,469,18
h19,h109,490,490,18
h4,h2,247,247,18
h6,h143,557,557,18
h13,h131,588,588,17
h13,h49,967,967,17
h16,h57,374,374,17
h17,h72,1088,1088,17
h19,h112,356,356,17
h4,h7,713,713,17
h8,h51,498,498,17
h16,h109,946,946,16
h2,h46,124,124,16
h20,h125,1253,1253,16
h31,h129,36,36,16
h9,h3,149,149,16
h10,h40,1081,1081,15
h15,h10,453,453,15
h32,h52,1004,1004,15
h20,h74,204,204,14
h26,h57,615,615,14
h31,h143,682,682,14
h32,h60,741,741,14
h4,h69,720,720,14
h11,h82,355,355,13
h12,h7,388,388,13
h18,h70,132,132,13
h32,h29,517,517,13
h5,h3,1131,1131,13
h7,h72,182,182,13
h14,h104,1209,1209,12
h14,h68,91,91,12
h19,h35,486,486,12
h25,h97,807,807,12
h16,h32,159,159,11
h18,h33,144,144,11
h23,h47,52,52,11
h1,h5,237,237,10
h14,h127,698,698,10
h15,h8,1304,1304,10
h31,h12,677,677,10
h4,h123,816,816,10
h5,h140,106,106,10
h7,h17,1413,1413,10
h10,h66,343,343,9
h13,h62,1280,1280,9
h15,h23,605,605,9
h18,h43,21,21,9
h26,h76,225,225,9
h32,h54,970,970,9
h8,h37,139,139,9
h14,h71,33,33,8
h19,h90,1255,1255,8
h21,h94,1487,1487,8
h24,h87,1518,1518,8
h10,h36,987,987,7
h18,h48,528,528,7
h2,h4,972,972,7
h31,h46,1224,1224,7
h16,h47,386,386,6
h19,h43,853,853,6
h21,h17,1246,1246,6
h9,h32,873,873,5
h1,h17,1017,1017,4
h11,h7,1144,1144,4
h16,h57,427,427,4
h2,h33,1482,1482,4
h22,h42,1213,1213,4
h9,h140,1109,1109,4
h15,h20,1446,1446,3
h24,h1,425,425,3
h7,h106,617,617,3
h9,h4,1486,1486,3
h16,h31,1421,1421,2
h2,h89,1198,1198,2
h25,h46,1290,1290,2
h3,h18,813,813,2
h20,h4,709,709,1
