flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h9,h54,156,156,28
h9,h96,1029,1029,28
h1,h17,1017,1017,27
h11,h71,935,935,27
h12,h110,500,500,27
h18,h134,832,832,27
h24,h37,60,60,27
h28,h67,1436,1436,27
h7,h121,799,799,27
h7,h41,779,779,27
h8,h17,968,968,27
h8,h95,516,516,27
h9,h25,390,390,27
h9,h79,1172,1172,27
h1,h95,1064,1064,26
h12,h126,981,981,26
h13,h17,1471,1471,26
h15,h59,949,949,26
h16,h141,463,463,26
h19,h73,944,944,26
h25,h39,991,991,26
h27,h132,47,47,26
h27,h45,1479,1479,26
h29,h120,1511,1511,26
h29,h20,461,461,26
h4,h117,378,378,26
h4,h5,94,94,26
h6,h55,414,414,26
h7,h41,708,708,26
h7,h92,239,239,26
h1,h61,447,447,25
h11,h115,1011,1011,25
h12,h110,1134,1134,25
h14,h55,1300,1300,25
h16,h54,856,856,25
h24,h39,298,298,25
h25,h24,814,814,25
h27,h48,1089,1089,25
h3,h10,993,993,25
h31,h18,888,888,25
h4,h45,820,820,25
h5,h62,527,527,25
h5,h76,412,412,25
h6,h42,1186,1186,25
h7,h14,1472,1472,25
h8,h121,2,2,25
h9,h102,1325,1325,25
h9,h34,738,738,25
h10,h19,1315,1315,24
h10,h34,666,666,24
h11,h120,914,914,24
h12,h83,102,102,24
h17,h105,627,627,24
h18,h51,1404,1404,24
h2,h76,624,624,24
h20,h36,316,316,24
h21,h35,1232,1232,24
h24,h132,838,838,24
h25,h70,95,95,24
h25,h99,238,238,24
h29,h89,384,384,24
h30,h115,287,287,24
h30,h21,621,621,24
h31,h87,93,93,24
h6,h13,1259,1259,24
h6,h130,1380,1380,24
h6,h18,30,30,24
h8,h141,1106,1106,24
h8,h51,498,498,24
h8,h93,138,138,24
h9,h15,7,7,24
h9,h16,781,781,24
h9,h91,496,496,24
h13,h69,845,845,23
h14,h69,1311,1311,23
h15,h103,39,39,23
h15,h90,426,426,23
h16,h114,1221,1221,23
h19,h79,1443,1443,23
h2,h71,1418,1418,23
h21,h144,925,925,23
h25,h92,817,817,23
h3,h100,683,683,23
h32,h19,1048,1048,23
h4,h113,648,648,23
h6,h111,1257,1257,23
h7,h58,610,610,23
h11,h119,256,256,22
h12,h121,76,76,22
h13,h53,301,301,22
h16,h23,1506,1506,22
h17,h122,1133,1133,22
h19,h28,462,462,22
h19,h31,570,570,22
h20,h57,1021,1021,22
h27,h137,1433,1433,22
h27,h138,750,750,22
h29,h49,524,524,22
h31,h118,670,670,22
h6,h72,1218,1218,22
h8,h131,236,236,22
h9,h22,166,166,22
h13,h49,967,967,21
h18,h111,948,948,21
h18,h134,739,739,21
h2,h22,878,878,21
h20,h41,604,604,21
h22,h124,1296,1296,21
h27,h127,1066,1066,21
h27,h70,291,291,21
h31,h142,1297,1297,21
h32,h98,411,411,21
h6,h133,989,989,21
h7,h104,999,999,21
h8,h29,127,127,21
h8,h95,1173,1173,21
h13,h52,1305,1305,20
h14,h14,635,635,20
h17,h113,1236,1236,20
h18,h55,732,732,20
h19,h21,904,904,20
h29,h41,1244,1244,20
h6,h76,865,865,20
h8,h77,1211,1211,20
h10,h36,987,987,19
h11,h15,311,311,19
h11,h84,346,346,19
h14,h105,1499,1499,19
h14,h109,538,538,19
h14,h84,777,777,19
